Edge_Number,Betweenness_Centrality,Pagerank_Values,Clustering_Coefficient,Degree_Centrality,Average_Neighbor_Degree
246.0,0.5130257334428749,0.006062507014769799,0.4088304406975306,1.9640102827763495,158.53141361256544
247.0,0.25408130813876445,0.0030863896725913096,0.6052394702921459,1.3573264781491001,190.69172932330827
251.0,0.3860347706251822,0.0032467090259576488,0.5961349611837303,1.4138817480719794,191.20071684587813
252.0,0.9685553759308827,0.004609489499149392,0.6319804808378957,1.2930591259640103,200.13934426229508
256.0,0.8797537964116291,0.002579844411195511,0.8632147371551788,0.845758354755784,242.77300613496934
257.0,0.004134312140566612,0.0017503286702938885,0.9466498875033368,0.5912596401028277,259.2782608695652
264.0,0.7445670898152811,0.0042421929429189865,0.4788873692920441,1.7583547557840615,170.80232558139534
266.0,0.9642289242837834,0.005666309876168039,0.4504078191833959,1.8149100257069408,165.70985915492957
268.0,0.5628958736384597,0.004145369945920916,0.5178850435529863,1.647814910025707,178.9811320754717
269.0,0.7499668724988736,0.004426231018660196,0.44063871189286125,1.8637532133676091,165.075
271.0,0.6043450030477301,0.0032840555889512672,0.6864548594924755,1.0539845758354756,205.9227272727273
274.0,0.31714281928285587,0.0029816409313544357,0.6554033626148446,1.2570694087403598,202.52868852459017
290.0,0.5376262157792914,0.0037705260258306065,0.5266696244486782,1.5938303341902313,180.26129032258063
293.0,0.5925184851456284,0.005197409438976613,0.49092517073650077,1.6426735218508997,176.65495207667732
294.0,0.5159542045424429,0.00541440663049113,0.42318458629264005,1.8868894601542414,161.31062670299727
298.0,0.5553494288818805,0.0036098746102017592,0.5913431863965327,1.3984575835475577,190.8228782287823
302.0,0.8611096387777277,0.005415106703315922,0.5358082566382866,1.5192802056555268,181.93
304.0,0.42342909389658917,0.003996525259455896,0.5397911435745264,1.524421593830334,182.53378378378378
307.0,0.5040415551374129,0.005170408368302931,0.4710597404897923,1.730077120822622,165.8968481375358
308.0,0.4877229480825802,0.005031785712716455,0.43578644152764573,1.825192802056555,163.33426966292134
321.0,0.8230063869822172,0.0026357287394273145,0.7801437149820356,1.0282776349614395,221.765
323.0,0.6228897781782524,0.004931998472034331,0.444015414552253,1.8637532133676091,165.22651933701658
324.0,0.44932817427715793,0.005534633995459462,0.413374315132866,1.9511568123393315,159.23684210526315
326.0,0.6729520578803699,0.0041890653802769615,0.4623579127775584,1.7763496143958868,166.37570621468927
331.0,0.7157792913364959,0.006140182229289829,0.4654996087264356,1.7892030848329048,168.0940170940171
336.0,0.8566573026263483,0.004661350517203786,0.580905539138885,1.416452442159383,191.36567164179104
342.0,0.8876646436805978,0.004815682227726511,0.5142361749780898,1.5655526992287916,181.16554054054055
349.0,0.20370100442583414,0.001735684306445827,0.9203401464307505,0.5912596401028277,257.96491228070175
350.0,0.7518220125619484,0.004876590425745007,0.5351109677797649,1.5038560411311053,183.06666666666666
354.0,0.9147496886014894,0.002635160491385056,0.8059581581809033,0.9048843187660668,226.3038674033149
355.0,0.9117417114992181,0.003782591802967185,0.625251907439209,1.300771208226221,203.10416666666666
360.0,0.6609599024726367,0.005343763099990267,0.5205331958387674,1.6195372750642671,179.37820512820514
361.0,0.5644727426920733,0.0029538930215412735,0.8049050586185512,0.948586118251928,236.09248554913296
364.0,0.8041303368404314,0.0048482110219765385,0.5235052855400925,1.6221079691516709,181.92903225806452
366.0,0.6261495242890838,0.00471210269419318,0.5137467425084093,1.6092544987146529,179.34516129032258
367.0,0.6612646754829989,0.005992672809101558,0.44002677169009835,1.8508997429305911,163.9060773480663
368.0,0.6232939336919937,0.006574030353928202,0.41753953693432316,1.9305912596401027,162.12972972972972
369.0,0.612679882331116,0.0056688455830178315,0.47759592535966255,1.6966580976863752,168.98516320474778
383.0,0.8212572549227466,0.006281702628281607,0.4393606972569592,1.8766066838046271,165.99442896935932
393.0,0.1884689794079453,0.0024003545855695845,0.7774224378767828,1.0411311053984575,219.65217391304347
394.0,0.7679882331115999,0.004102034626448173,0.6335266974291365,1.2287917737789202,198.22131147540983
396.0,0.33656216044311343,0.0032855951777354033,0.6092472185019192,1.331619537275064,192.5639097744361
398.0,0.0010799565367185222,0.0016224820696792944,0.940567066521265,0.6349614395886889,257.9756097560976
402.0,0.3448506612249225,0.004133381317963355,0.46000576310258323,1.768637532133676,168.1918604651163
406.0,0.7431823602682002,0.0033921040535335183,0.6707302348045772,1.1953727506426735,203.33333333333334
408.0,0.619802295073278,0.004728667412663288,0.4523691506342939,1.7763496143958868,163.7443820224719
417.0,0.5918294331222007,0.002519992289625716,0.8107147216796875,0.9331619537275063,225.54166666666666
419.0,0.5997204038904937,0.00523010121385953,0.5358102868958388,1.601542416452442,182.9318181818182
420.0,0.32053507539819254,0.0034712103386991436,0.5584757296234689,1.480719794344473,182.010101010101
434.0,0.7774825749344075,0.00518230903095172,0.41968594854684727,1.9074550128534702,160.61455525606468
435.0,0.11387247237166406,0.001746025750081241,0.9408851012285863,0.5552699228791773,257.1203703703704
437.0,0.24104894919566427,0.001885107182313965,0.9574214008848518,0.583547557840617,265.6814159292035
438.0,0.1818633556833541,0.002286724223111037,0.8440999837688687,0.858611825192802,237.8452380952381
441.0,0.3806879919433917,0.003021532804567536,0.6822484466869605,1.1285347043701799,206.34841628959276
